Unit_Code,Start_Date,Year_Quarter,Year,Quarter,Station_ID,Station_Type,Loc_Type,Pool_Group,Loc_Name,Parameter,Units,Depth,Colocation,QA_Flag,Plume,n,corrected_mean,sd
KAHO,12/9/2015,2015.875,2015,0.875,TKAHO0320151209,Temporary,Anchialine,Central,HA_Kaloko_053H,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,12/9/2015,2015.875,2015,0.875,TKAHO0420151209,Temporary,Anchialine,Central,HA_Kaloko_012,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,12/9/2015,2015.875,2015,0.875,TKAHO0420151209,Temporary,Anchialine,Central,HA_Kaloko_012,Chl,µg/l      ,Surface,NA,1,0,1,8.6842,NA
KAHO,12/9/2015,2015.875,2015,0.875,TKAHO0420151209,Temporary,Anchialine,Central,HA_Kaloko_012,ODOConc,mg/l      ,Surface,NA,0,0,1,7.791,NA
KAHO,12/9/2015,2015.875,2015,0.875,TKAHO0420151209,Temporary,Anchialine,Central,HA_Kaloko_012,ODOSat,%         ,Surface,NA,0,0,1,91.0947,NA
KAHO,12/9/2015,2015.875,2015,0.875,TKAHO0420151209,Temporary,Anchialine,Central,HA_Kaloko_012,pH,None      ,Surface,NA,0,0,1,7.76,NA
KAHO,12/9/2015,2015.875,2015,0.875,TKAHO0420151209,Temporary,Anchialine,Central,HA_Kaloko_012,Sal,ppth      ,Surface,NA,0,0,1,10.9,NA
KAHO,12/9/2015,2015.875,2015,0.875,TKAHO0420151209,Temporary,Anchialine,Central,HA_Kaloko_012,SpCond,mS/cm     ,Surface,NA,0,0,1,18.3573,NA
KAHO,12/9/2015,2015.875,2015,0.875,TKAHO0420151209,Temporary,Anchialine,Central,HA_Kaloko_012,Temp,°C,Surface,NA,0,0,1,19.8463,NA
KAHO,12/9/2015,2015.875,2015,0.875,TKAHO0420151209,Temporary,Anchialine,Central,HA_Kaloko_012,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOConc,mg/l      ,Surface,NA,0,0,1,8.2415,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOSat,%         ,Surface,NA,0,0,1,98.985,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,pH,None      ,Surface,NA,0,0,1,8.0155,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Sal,ppth      ,Surface,NA,0,0,1,13.997,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,SpCond,mS/cm     ,Surface,NA,0,0,1,23.1025,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Temp,°C,Surface,NA,0,0,1,20.283,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Turbid+,FNU       ,Surface,NA,1,0,1,0.1,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Chl,µg/l      ,Surface,NA,0,0,1,1.35,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOConc,mg/l      ,Surface,NA,0,0,1,8.2438,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOSat,%         ,Surface,NA,0,0,1,95.1111,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,pH,None      ,Surface,NA,0,0,1,7.8916,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Sal,ppth      ,Surface,NA,0,0,1,9.4488,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,SpCond,mS/cm     ,Surface,NA,0,0,1,16.0905,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Temp,°C,Surface,NA,0,0,1,19.6,NA
KAHO,2/11/2016,2016.125,2016,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Turbid+,FNU       ,Surface,NA,1,0,1,0.1,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0120160211,Temporary,Anchialine,Central,HA_Kaloko_046,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0120160211,Temporary,Anchialine,Central,HA_Kaloko_046,Chl,µg/l      ,Surface,NA,0,0,1,0.4392,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0120160211,Temporary,Anchialine,Central,HA_Kaloko_046,ODOConc,mg/l      ,Surface,NA,0,0,1,7.1203,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0120160211,Temporary,Anchialine,Central,HA_Kaloko_046,ODOSat,%         ,Surface,NA,0,0,1,83.4178,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0120160211,Temporary,Anchialine,Central,HA_Kaloko_046,pH,None      ,Surface,NA,0,0,1,7.86,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0120160211,Temporary,Anchialine,Central,HA_Kaloko_046,Sal,ppth      ,Surface,NA,0,0,1,13.3064,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0120160211,Temporary,Anchialine,Central,HA_Kaloko_046,SpCond,mS/cm     ,Surface,NA,0,0,1,22.0428,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0120160211,Temporary,Anchialine,Central,HA_Kaloko_046,Temp,°C,Surface,NA,0,0,1,19.21,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0120160211,Temporary,Anchialine,Central,HA_Kaloko_046,Turbid+,FNU       ,Surface,NA,1,0,1,0.1,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0320160211,Temporary,Anchialine,Central,HA_Kaloko_061,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0320160211,Temporary,Anchialine,Central,HA_Kaloko_061,Chl,µg/l      ,Surface,NA,0,0,1,0.3222,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0320160211,Temporary,Anchialine,Central,HA_Kaloko_061,ODOConc,mg/l      ,Surface,NA,0,0,1,7.61,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0320160211,Temporary,Anchialine,Central,HA_Kaloko_061,ODOSat,%         ,Surface,NA,0,0,1,88.5666,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0320160211,Temporary,Anchialine,Central,HA_Kaloko_061,pH,None      ,Surface,NA,0,0,1,7.8788,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0320160211,Temporary,Anchialine,Central,HA_Kaloko_061,Sal,ppth      ,Surface,NA,0,0,1,11.1183,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0320160211,Temporary,Anchialine,Central,HA_Kaloko_061,SpCond,mS/cm     ,Surface,NA,0,0,1,18.6916,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0320160211,Temporary,Anchialine,Central,HA_Kaloko_061,Temp,°C,Surface,NA,0,0,1,19.5283,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0320160211,Temporary,Anchialine,Central,HA_Kaloko_061,Turbid+,FNU       ,Surface,NA,1,0,1,0.1,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0420160211,Temporary,Anchialine,Central,HA_Kaloko_055,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0420160211,Temporary,Anchialine,Central,HA_Kaloko_055,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0420160211,Temporary,Anchialine,Central,HA_Kaloko_055,ODOConc,mg/l      ,Surface,NA,0,0,1,7.7646,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0420160211,Temporary,Anchialine,Central,HA_Kaloko_055,ODOSat,%         ,Surface,NA,0,0,1,91.0615,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0420160211,Temporary,Anchialine,Central,HA_Kaloko_055,pH,None      ,Surface,NA,0,0,1,7.9415,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0420160211,Temporary,Anchialine,Central,HA_Kaloko_055,Sal,ppth      ,Surface,NA,0,0,1,12.5069,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0420160211,Temporary,Anchialine,Central,HA_Kaloko_055,SpCond,mS/cm     ,Surface,NA,0,0,1,20.8276,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0420160211,Temporary,Anchialine,Central,HA_Kaloko_055,Temp,°C,Surface,NA,0,0,1,19.5215,NA
KAHO,2/11/2016,2016.125,2016,0.125,TKAHO0420160211,Temporary,Anchialine,Central,HA_Kaloko_055,Turbid+,FNU       ,Surface,NA,1,0,1,0.1,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOConc,mg/l      ,Surface,NA,0,0,1,8.115,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOSat,%         ,Surface,NA,0,0,1,99.2,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,pH,None      ,Surface,NA,0,0,1,7.969,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Sal,ppth      ,Surface,NA,0,0,1,13.357,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,SpCond,mS/cm     ,Surface,NA,0,0,1,22.145,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Temp,°C,Surface,NA,0,0,1,21.4295,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOConc,mg/l      ,Surface,NA,0,0,1,8.449,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOSat,%         ,Surface,NA,0,0,1,98.2545,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,pH,None      ,Surface,NA,0,0,1,7.9559,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Sal,ppth      ,Surface,NA,0,0,1,8.6768,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,SpCond,mS/cm     ,Surface,NA,0,0,1,14.874,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Temp,°C,Surface,NA,0,0,1,20.249,NA
KAHO,4/21/2016,2016.375,2016,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,4/21/2016,2016.375,2016,0.375,TKAHO0420160421,Temporary,Anchialine,Central,HA_Honoko_020,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,4/21/2016,2016.375,2016,0.375,TKAHO0420160421,Temporary,Anchialine,Central,HA_Honoko_020,Chl,µg/l      ,Surface,NA,0,0,1,0.5333,NA
KAHO,4/21/2016,2016.375,2016,0.375,TKAHO0420160421,Temporary,Anchialine,Central,HA_Honoko_020,ODOConc,mg/l      ,Surface,NA,0,0,1,7.9376,NA
KAHO,4/21/2016,2016.375,2016,0.375,TKAHO0420160421,Temporary,Anchialine,Central,HA_Honoko_020,ODOSat,%         ,Surface,NA,0,0,1,92.838,NA
KAHO,4/21/2016,2016.375,2016,0.375,TKAHO0420160421,Temporary,Anchialine,Central,HA_Honoko_020,pH,None      ,Surface,NA,0,0,1,7.8566,NA
KAHO,4/21/2016,2016.375,2016,0.375,TKAHO0420160421,Temporary,Anchialine,Central,HA_Honoko_020,Sal,ppth      ,Surface,NA,0,0,1,10.6928,NA
KAHO,4/21/2016,2016.375,2016,0.375,TKAHO0420160421,Temporary,Anchialine,Central,HA_Honoko_020,SpCond,mS/cm     ,Surface,NA,0,0,1,18.0342,NA
KAHO,4/21/2016,2016.375,2016,0.375,TKAHO0420160421,Temporary,Anchialine,Central,HA_Honoko_020,Temp,°C,Surface,NA,0,0,1,19.9147,NA
KAHO,4/21/2016,2016.375,2016,0.375,TKAHO0420160421,Temporary,Anchialine,Central,HA_Honoko_020,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Chl,µg/l      ,Surface,NA,0,0,1,0.3333,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOConc,mg/l      ,Surface,NA,0,0,1,7.7342,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOSat,%         ,Surface,NA,0,0,1,95.8047,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,pH,None      ,Surface,NA,0,0,1,7.878,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Sal,ppth      ,Surface,NA,0,0,1,13.6519,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,SpCond,mS/cm     ,Surface,NA,0,0,1,22.6014,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Temp,°C,Surface,NA,0,0,1,22.0238,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Chl,µg/l      ,Surface,NA,0,0,1,0.4052,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOConc,mg/l      ,Surface,NA,0,0,1,8.2968,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOSat,%         ,Surface,NA,0,0,1,97.8578,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,pH,None      ,Surface,NA,0,0,1,7.8773,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Sal,ppth      ,Surface,NA,0,0,1,8.4615,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,SpCond,mS/cm     ,Surface,NA,0,0,1,14.54,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Temp,°C,Surface,NA,0,0,1,21.0342,NA
KAHO,9/16/2016,2016.625,2016,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0320160916,Temporary,Anchialine,Central,HA_Kaloko_012,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0320160916,Temporary,Anchialine,Central,HA_Kaloko_012,Chl,µg/l      ,Surface,NA,0,0,1,0.3095,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0320160916,Temporary,Anchialine,Central,HA_Kaloko_012,ODOConc,mg/l      ,Surface,NA,0,0,1,6.1233,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0320160916,Temporary,Anchialine,Central,HA_Kaloko_012,ODOSat,%         ,Surface,NA,0,0,1,73.8904,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0320160916,Temporary,Anchialine,Central,HA_Kaloko_012,pH,None      ,Surface,NA,0,0,1,7.7466,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0320160916,Temporary,Anchialine,Central,HA_Kaloko_012,Sal,ppth      ,Surface,NA,0,0,1,14.3333,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0320160916,Temporary,Anchialine,Central,HA_Kaloko_012,SpCond,mS/cm     ,Surface,NA,0,0,1,23.609,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0320160916,Temporary,Anchialine,Central,HA_Kaloko_012,Temp,°C,Surface,NA,0,0,1,20.4266,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0320160916,Temporary,Anchialine,Central,HA_Kaloko_012,Turbid+,FNU       ,Surface,NA,1,0,1,0.1,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0420160916,Temporary,Anchialine,Central,HA_Kaloko_057F,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0420160916,Temporary,Anchialine,Central,HA_Kaloko_057F,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0420160916,Temporary,Anchialine,Central,HA_Kaloko_057F,ODOConc,mg/l      ,Surface,NA,0,0,1,7.2838,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0420160916,Temporary,Anchialine,Central,HA_Kaloko_057F,ODOSat,%         ,Surface,NA,0,0,1,86.7047,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0420160916,Temporary,Anchialine,Central,HA_Kaloko_057F,pH,None      ,Surface,NA,0,0,1,7.7928,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0420160916,Temporary,Anchialine,Central,HA_Kaloko_057F,Sal,ppth      ,Surface,NA,0,0,1,12.5547,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0420160916,Temporary,Anchialine,Central,HA_Kaloko_057F,SpCond,mS/cm     ,Surface,NA,0,0,1,20.9071,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0420160916,Temporary,Anchialine,Central,HA_Kaloko_057F,Temp,°C,Surface,NA,0,0,1,20.2738,NA
KAHO,9/16/2016,2016.625,2016,0.625,TKAHO0420160916,Temporary,Anchialine,Central,HA_Kaloko_057F,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Chl,µg/l      ,Surface,NA,1,0,1,91.6,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOConc,mg/l      ,Surface,NA,0,0,1,7.6894,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOSat,%         ,Surface,NA,0,0,1,91.4105,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,pH,None      ,Surface,NA,0,0,1,7.8884,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Sal,ppth      ,Surface,NA,0,0,1,14.4142,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,SpCond,mS/cm     ,Surface,NA,0,0,1,23.7242,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Temp,°C,Surface,NA,0,0,1,19.6163,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Chl,µg/l      ,Surface,NA,1,0,1,132.4526,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOConc,mg/l      ,Surface,NA,0,0,1,8.4405,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOSat,%         ,Surface,NA,0,0,1,97.1315,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,pH,None      ,Surface,NA,0,0,1,7.7163,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Sal,ppth      ,Surface,NA,0,0,1,9.0573,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,SpCond,mS/cm     ,Surface,NA,0,0,1,15.4726,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Temp,°C,Surface,NA,0,0,1,19.5894,NA
KAHO,12/13/2016,2016.875,2016,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0120161213,Temporary,Anchialine,Central,HA_Kaloko_046,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0120161213,Temporary,Anchialine,Central,HA_Kaloko_046,Chl,µg/l      ,Surface,NA,1,0,1,137.5523,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0120161213,Temporary,Anchialine,Central,HA_Kaloko_046,ODOConc,mg/l      ,Surface,NA,0,0,1,6.9919,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0120161213,Temporary,Anchialine,Central,HA_Kaloko_046,ODOSat,%         ,Surface,NA,0,0,1,82.1333,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0120161213,Temporary,Anchialine,Central,HA_Kaloko_046,pH,None      ,Surface,NA,0,0,1,7.6114,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0120161213,Temporary,Anchialine,Central,HA_Kaloko_046,Sal,ppth      ,Surface,NA,0,0,1,13.5238,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0120161213,Temporary,Anchialine,Central,HA_Kaloko_046,SpCond,mS/cm     ,Surface,NA,0,0,1,22.37,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0120161213,Temporary,Anchialine,Central,HA_Kaloko_046,Temp,°C,Surface,NA,0,0,1,19.2985,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0120161213,Temporary,Anchialine,Central,HA_Kaloko_046,Turbid+,FNU       ,Surface,NA,0,0,1,2.2285,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0320161213,Temporary,Anchialine,Central,HA_Kaloko_061,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0320161213,Temporary,Anchialine,Central,HA_Kaloko_061,Chl,µg/l      ,Surface,NA,1,0,1,134.2684,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0320161213,Temporary,Anchialine,Central,HA_Kaloko_061,ODOConc,mg/l      ,Surface,NA,0,0,1,7.3157,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0320161213,Temporary,Anchialine,Central,HA_Kaloko_061,ODOSat,%         ,Surface,NA,0,0,1,84.7,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0320161213,Temporary,Anchialine,Central,HA_Kaloko_061,pH,None      ,Surface,NA,0,0,1,7.7373,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0320161213,Temporary,Anchialine,Central,HA_Kaloko_061,Sal,ppth      ,Surface,NA,0,0,1,11.9573,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0320161213,Temporary,Anchialine,Central,HA_Kaloko_061,SpCond,mS/cm     ,Surface,NA,0,0,1,19.9836,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0320161213,Temporary,Anchialine,Central,HA_Kaloko_061,Temp,°C,Surface,NA,0,0,1,19.0168,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0320161213,Temporary,Anchialine,Central,HA_Kaloko_061,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,12/13/2016,2016.875,2016,0.875,TKAHO0420161213,Temporary,Anchialine,Central,HA_Kaloko_032,BP,psi       ,Surface,NA,0,0,1,NA,NA
